user_id,login_attempts,failed_logins,unusual_time_access,ip_rep_score,browser_type,new_device_login,session_duration_deviation,network_packet_size_variance,mouse_speed,typing_speed,day_of_week,time_of_day,is_bot
user_1625,1,0,False,0.33,Chrome,False,1.54,0.93,0.89,53.39,Sunday,Evening,False
user_1438,9,3,True,0.78,Chrome,True,3.67,2.32,3.0,21.46,Thursday,Afternoon,True
user_235,9,1,False,0.93,Chrome,False,3.23,1.41,3.21,12.28,Tuesday,Morning,True
user_1747,7,4,False,0.88,Edge,False,2.06,2.95,2.58,34.66,Wednesday,Afternoon,True
user_1341,8,3,False,0.6,Chrome,False,3.35,2.42,3.87,29.33,Friday,Afternoon,True
user_1334,4,2,False,0.16,Other,False,0.32,0.89,0.59,75.47,Monday,Night,False
user_1798,5,0,False,0.2,Firefox,False,1.68,0.91,1.26,67.77,Saturday,Evening,False
user_1575,5,3,False,0.72,Firefox,False,4.68,2.91,3.54,33.95,Tuesday,Afternoon,True
user_1130,5,2,False,0.52,Chrome,False,2.66,1.61,4.93,31.13,Thursday,Morning,True
user_1477,6,1,False,0.83,Chrome,False,4.54,2.34,4.2,27.62,Monday,Night,True
user_1773,3,1,False,0.5,Edge,False,0.56,0.67,1.84,63.12,Friday,Evening,False
user_441,7,4,False,0.98,Chrome,False,3.3,2.12,4.45,16.66,Monday,Morning,True
user_881,6,5,True,0.83,Chrome,False,4.45,1.58,3.02,38.08,Sunday,Afternoon,True
user_925,9,2,False,0.73,Other,False,4.22,2.74,3.9,35.31,Friday,Morning,True
user_1819,2,0,True,0.34,Other,False,1.81,0.81,0.97,78.94,Sunday,Night,False
user_468,5,1,True,0.4,Chrome,False,1.59,0.27,1.44,73.12,Tuesday,Afternoon,False
user_848,1,2,False,0.01,Firefox,False,1.97,0.4,1.0,64.98,Monday,Evening,False
user_695,5,1,True,0.64,Chrome,False,4.1,1.01,3.41,13.57,Monday,Evening,True
user_1695,1,0,False,0.2,Firefox,False,0.25,0.5,1.01,51.83,Wednesday,Night,False
user_929,5,4,True,0.85,Firefox,False,2.29,1.8,4.87,39.87,Thursday,Afternoon,True
user_817,7,4,True,0.86,Safari,False,2.39,1.23,2.14,27.01,Sunday,Afternoon,True
user_852,7,5,False,0.99,Chrome,False,2.01,1.04,3.4,17.16,Wednesday,Morning,True
user_1495,9,5,False,0.59,Edge,False,2.28,1.97,2.27,13.87,Monday,Morning,True
user_195,4,2,False,0.05,Chrome,False,0.31,0.68,0.53,44.7,Friday,Afternoon,False
user_641,4,1,False,0.48,Firefox,True,1.94,0.85,0.96,47.85,Friday,Night,False
user_875,4,0,False,0.12,Firefox,False,0.75,0.84,1.15,56.05,Monday,Morning,False
user_641,5,0,False,0.07,Chrome,False,0.21,0.39,1.38,51.03,Friday,Morning,False
user_1363,4,2,False,0.08,Other,False,1.96,0.0,1.81,52.29,Saturday,Afternoon,False
user_523,4,1,True,0.34,Edge,False,0.21,0.13,1.86,61.03,Sunday,Evening,False
user_767,3,0,False,0.44,Edge,False,1.25,0.07,1.76,46.98,Saturday,Afternoon,False
user_1953,2,2,True,0.15,Firefox,False,0.05,0.38,1.54,50.1,Monday,Afternoon,False
user_313,3,4,False,0.94,Firefox,False,4.55,2.11,2.62,28.71,Friday,Evening,True
user_1407,3,1,False,0.05,Chrome,True,1.62,0.16,0.92,53.19,Sunday,Afternoon,False
user_1891,6,1,False,0.7,Chrome,False,2.05,2.15,2.64,16.25,Wednesday,Morning,True
user_972,3,0,False,0.17,Other,False,0.65,0.46,1.12,45.96,Wednesday,Morning,False
user_138,4,1,False,0.01,Edge,False,1.25,0.05,0.82,42.97,Friday,Night,False
user_187,3,5,False,0.63,Edge,False,4.32,1.65,4.22,35.87,Friday,Morning,True
user_1704,4,1,False,0.83,Chrome,False,4.94,2.59,2.91,35.43,Thursday,Afternoon,True
user_175,3,0,True,0.48,Edge,True,1.41,0.9,0.85,53.82,Wednesday,Afternoon,False
user_191,3,1,False,0.41,Chrome,False,1.04,0.23,1.37,63.15,Saturday,Afternoon,False
user_885,4,0,False,0.06,Chrome,False,1.53,0.61,0.65,74.09,Friday,Afternoon,False
user_198,4,1,False,0.1,Chrome,False,1.92,0.78,1.61,67.61,Friday,Evening,False
user_1525,3,0,False,0.26,Edge,False,1.17,0.4,1.92,49.86,Saturday,Morning,False
user_1514,5,1,False,0.28,Chrome,False,1.76,0.04,1.98,66.58,Friday,Night,False
user_764,2,2,False,0.4,Firefox,False,1.04,0.6,1.16,72.92,Monday,Morning,False
user_1663,3,4,False,0.95,Chrome,False,2.16,2.93,4.56,37.4,Friday,Evening,True
user_267,5,1,True,0.25,Chrome,False,1.95,0.87,1.79,77.35,Sunday,Night,False
user_1140,4,0,False,0.25,Other,True,1.27,0.44,1.24,67.3,Monday,Afternoon,False
user_123,1,1,False,0.24,Edge,False,0.67,0.08,1.33,50.85,Thursday,Morning,False
user_1202,3,0,False,0.24,Other,False,1.8,0.33,1.99,44.11,Thursday,Night,False
user_1960,1,0,False,0.06,Chrome,False,0.42,0.97,1.5,71.14,Sunday,Morning,False
user_1151,1,1,False,0.28,Firefox,False,1.96,0.41,1.65,43.99,Thursday,Morning,False
user_1151,1,0,False,0.4,Firefox,False,0.34,0.84,1.94,41.64,Saturday,Night,False
user_676,1,2,False,0.34,Chrome,False,1.98,0.21,1.13,51.67,Thursday,Night,False
user_1373,8,1,False,0.69,Safari,False,3.87,2.78,2.63,39.46,Sunday,Morning,True
user_251,2,2,False,0.19,Safari,False,0.69,0.63,1.87,50.96,Thursday,Night,False
user_842,6,5,False,0.81,Firefox,False,2.94,2.37,2.65,22.59,Friday,Afternoon,True
user_725,9,2,False,0.98,Chrome,False,2.6,2.58,4.35,13.38,Tuesday,Afternoon,True
user_1790,7,1,True,0.94,Other,False,2.32,1.38,3.5,33.8,Sunday,Morning,True
user_1363,5,2,False,0.33,Chrome,False,0.31,0.79,0.6,47.76,Sunday,Evening,False
user_1928,3,1,False,0.48,Chrome,False,0.97,0.79,1.22,71.33,Wednesday,Morning,False
user_1537,4,2,False,0.25,Chrome,False,0.84,0.77,1.93,73.98,Wednesday,Morning,False
user_867,3,1,False,0.53,Edge,False,4.7,1.63,3.72,25.02,Saturday,Afternoon,True
user_1778,3,4,False,0.73,Other,False,4.05,2.88,3.99,36.14,Sunday,Night,True
user_1876,4,2,False,0.0,Chrome,False,1.07,0.64,0.96,61.62,Sunday,Night,False
user_1477,5,2,False,0.99,Other,False,4.64,1.43,4.92,14.28,Wednesday,Night,True
user_106,2,0,False,0.18,Other,False,0.3,0.47,1.52,73.29,Friday,Night,False
user_1984,9,2,True,0.83,Chrome,False,3.27,1.03,2.95,21.04,Thursday,Night,True
user_590,2,1,False,0.42,Firefox,True,0.46,0.12,0.51,60.31,Thursday,Morning,False
user_1230,2,1,False,0.23,Firefox,False,1.12,0.36,0.63,69.2,Saturday,Evening,False
user_640,3,0,False,0.32,Edge,False,1.19,0.35,0.99,70.27,Sunday,Morning,False
user_721,5,5,False,0.67,Firefox,False,2.64,1.75,2.82,12.65,Tuesday,Evening,True
user_213,4,2,False,0.87,Chrome,False,2.19,1.45,4.38,34.13,Thursday,Afternoon,True
user_1184,2,1,False,0.46,Chrome,False,1.64,0.51,1.58,52.44,Thursday,Night,False
user_1040,9,2,False,0.99,Firefox,True,2.6,2.73,2.96,39.69,Monday,Evening,True
user_436,9,3,False,0.73,Other,False,3.81,1.11,4.53,29.45,Friday,Night,True
user_317,4,4,False,0.5,Firefox,False,2.58,2.31,2.16,19.4,Friday,Night,True
user_1345,5,0,False,0.42,Chrome,False,1.33,0.62,1.44,51.85,Tuesday,Morning,False
user_988,5,0,False,0.32,Safari,False,0.27,0.29,1.49,64.52,Saturday,Afternoon,False
user_460,7,1,False,0.65,Edge,False,3.23,2.35,4.35,30.01,Saturday,Afternoon,True
user_1736,7,1,False,0.57,Other,False,2.33,1.24,3.78,20.35,Friday,Morning,True
user_222,5,2,False,0.9,Safari,False,4.47,1.43,2.79,16.26,Wednesday,Night,True
user_718,3,0,True,0.32,Chrome,False,0.15,0.03,1.54,57.54,Sunday,Night,False
user_1732,1,2,False,0.24,Chrome,False,0.9,0.6,1.84,74.65,Thursday,Evening,False
user_1140,3,1,False,0.14,Safari,False,0.16,0.14,0.73,65.22,Thursday,Afternoon,False
user_753,1,2,False,0.05,Chrome,False,1.2,0.08,0.93,52.88,Friday,Night,False
user_236,3,0,False,0.36,Edge,False,1.49,0.4,1.52,70.56,Friday,Afternoon,False
user_1562,7,5,False,0.6,Firefox,True,3.18,1.36,2.86,23.65,Sunday,Afternoon,True
user_571,6,3,True,0.75,Chrome,False,4.16,2.75,3.31,26.06,Saturday,Night,True
user_1176,5,2,False,0.16,Chrome,False,0.19,0.58,0.58,53.48,Thursday,Evening,False
user_464,5,0,False,0.36,Edge,False,0.42,0.52,1.88,65.58,Saturday,Evening,False
user_1654,9,4,False,0.61,Other,False,4.09,1.24,2.75,14.19,Tuesday,Night,True
user_879,3,0,False,0.38,Chrome,False,1.58,0.74,1.21,42.0,Thursday,Afternoon,False
user_1731,9,2,False,0.55,Safari,False,2.17,2.05,2.25,35.12,Friday,Morning,True
user_1149,6,4,True,0.85,Safari,False,4.49,2.14,2.92,16.53,Wednesday,Evening,True
user_1996,2,0,False,0.23,Chrome,False,1.85,0.75,1.5,63.31,Friday,Morning,False
user_1572,3,1,False,0.76,Chrome,False,2.06,1.22,4.44,34.88,Wednesday,Evening,True
user_1677,5,0,False,0.33,Firefox,False,0.73,0.73,0.95,61.72,Thursday,Night,False
user_1274,3,0,False,0.08,Edge,False,1.23,0.82,1.01,47.75,Tuesday,Afternoon,False
user_1257,5,1,False,0.24,Firefox,False,0.27,0.25,1.31,71.96,Wednesday,Evening,False
user_1383,5,3,False,0.76,Other,False,3.8,1.98,2.58,32.5,Friday,Evening,True
user_1317,9,4,False,0.78,Chrome,False,2.16,2.63,4.47,17.11,Saturday,Evening,True
user_1141,5,5,False,0.8,Chrome,False,2.01,1.2,4.38,38.84,Monday,Afternoon,True
user_54,2,1,False,0.11,Chrome,False,2.0,0.32,0.72,71.73,Thursday,Evening,False
user_1248,9,4,False,0.69,Chrome,False,3.97,2.84,3.2,15.77,Thursday,Afternoon,True
user_1903,1,2,True,0.49,Edge,False,1.91,0.15,1.22,61.5,Saturday,Morning,False
user_1348,4,0,False,0.17,Chrome,False,1.25,0.47,0.83,53.37,Friday,Morning,False
user_1699,5,3,False,0.89,Chrome,False,3.75,2.33,4.14,36.46,Monday,Morning,True
user_1421,4,2,False,0.31,Firefox,False,0.41,0.76,1.71,62.12,Thursday,Morning,False
user_548,1,1,False,0.04,Edge,False,0.2,0.56,1.12,68.6,Thursday,Evening,False
user_60,6,2,True,0.7,Chrome,False,2.59,2.72,2.44,37.26,Sunday,Morning,True
user_370,2,0,False,0.33,Chrome,False,0.58,0.4,1.65,49.76,Wednesday,Night,False
user_560,3,1,True,0.34,Firefox,False,1.84,0.25,1.42,56.02,Thursday,Evening,False
user_1440,4,0,False,0.41,Firefox,False,1.32,0.72,1.34,42.26,Tuesday,Night,False
user_1562,8,4,False,0.9,Firefox,False,2.33,2.66,4.09,27.25,Wednesday,Morning,True
user_633,5,0,False,0.35,Other,False,0.68,1.0,0.51,41.11,Friday,Afternoon,False
user_1888,2,2,False,0.28,Other,False,1.89,0.11,1.8,45.16,Friday,Morning,False
user_696,1,0,False,0.08,Edge,False,1.02,0.09,1.88,53.76,Saturday,Evening,False
user_719,2,0,False,0.16,Edge,False,1.66,0.11,1.88,77.4,Wednesday,Night,False
user_13,6,4,False,0.52,Other,False,4.84,1.74,2.03,30.67,Wednesday,Evening,True
user_372,2,0,False,0.32,Edge,False,1.92,0.64,1.77,61.6,Sunday,Night,False
user_1782,2,1,True,0.34,Firefox,False,0.08,0.2,0.78,50.19,Tuesday,Morning,False
user_294,1,0,False,0.34,Firefox,False,1.27,0.83,1.14,65.64,Saturday,Night,False
user_1160,5,2,False,0.42,Chrome,False,0.3,0.92,1.35,53.17,Saturday,Afternoon,False
user_1347,6,4,False,0.52,Edge,False,4.39,1.58,2.58,39.22,Tuesday,Morning,True
user_821,3,2,True,0.34,Chrome,False,0.36,0.54,1.93,65.02,Tuesday,Afternoon,False
user_143,5,4,False,0.6,Safari,False,2.89,2.65,3.07,12.97,Thursday,Afternoon,True
user_291,1,2,False,0.18,Chrome,False,1.81,1.0,0.75,42.18,Friday,Evening,False
user_1518,4,1,False,0.1,Edge,False,1.27,0.39,1.86,78.78,Friday,Morning,False
user_1297,8,5,False,0.54,Chrome,False,3.7,1.39,3.96,30.55,Sunday,Evening,True
user_1991,4,3,False,0.78,Chrome,False,2.51,2.13,4.11,16.07,Saturday,Night,True
user_63,2,1,False,0.36,Firefox,False,1.62,0.24,1.19,58.9,Saturday,Evening,False
user_188,3,2,False,0.26,Chrome,False,1.35,0.92,1.72,52.02,Monday,Evening,False
user_1529,2,1,False,0.09,Chrome,True,0.28,0.54,1.39,61.74,Tuesday,Morning,False
user_1087,7,2,True,0.53,Firefox,False,3.98,2.67,4.18,33.71,Friday,Night,True
user_441,7,3,False,0.65,Chrome,False,2.14,1.22,2.56,25.13,Friday,Afternoon,True
user_771,1,2,False,0.49,Chrome,False,0.73,0.4,1.73,43.24,Thursday,Evening,False
user_860,3,3,False,0.68,Firefox,False,2.92,2.0,2.7,26.26,Saturday,Afternoon,True
user_930,9,5,False,0.61,Edge,False,2.24,1.97,2.63,15.97,Saturday,Afternoon,True
user_699,1,0,True,0.39,Safari,False,0.47,0.41,1.57,44.38,Sunday,Night,False
user_323,7,2,False,0.86,Chrome,False,3.94,1.54,3.15,32.02,Monday,Morning,True
user_758,3,1,False,0.35,Edge,False,0.67,0.17,1.37,59.35,Thursday,Night,False
user_639,9,3,False,0.61,Chrome,False,3.04,1.07,2.56,32.4,Wednesday,Evening,True
user_1478,2,0,False,0.12,Firefox,False,1.09,0.99,1.15,65.67,Monday,Evening,False
user_665,9,2,True,0.97,Firefox,False,4.7,1.35,3.06,21.27,Thursday,Morning,True
user_1591,5,1,False,0.01,Firefox,False,0.89,0.94,1.74,65.53,Saturday,Afternoon,False
user_1929,5,0,False,0.42,Chrome,False,1.3,0.68,1.82,49.38,Saturday,Afternoon,False
user_1163,4,1,True,0.47,Firefox,False,0.92,0.19,1.45,60.0,Wednesday,Afternoon,False
user_1222,9,1,True,0.78,Firefox,False,3.71,1.89,3.98,11.52,Wednesday,Evening,True
user_174,5,2,True,0.73,Firefox,False,2.12,1.37,4.68,38.17,Friday,Morning,True
user_1810,8,5,False,0.69,Chrome,False,4.95,2.65,3.66,18.86,Monday,Night,True
user_108,2,1,True,0.13,Safari,False,0.04,0.72,0.55,79.9,Wednesday,Night,False
user_319,5,2,False,0.68,Chrome,False,3.86,1.33,4.54,34.37,Friday,Evening,True
user_323,4,4,False,0.78,Safari,False,4.42,1.36,4.44,38.21,Monday,Night,True
user_1546,2,1,False,0.25,Chrome,False,1.75,0.7,1.48,69.35,Sunday,Evening,False
user_1266,1,0,False,0.28,Edge,False,1.46,0.41,0.92,64.39,Thursday,Evening,False
user_102,2,0,False,0.38,Safari,False,1.9,0.64,1.68,67.99,Friday,Afternoon,False
user_1381,2,0,False,0.48,Safari,False,1.87,0.22,1.75,67.6,Wednesday,Afternoon,False
user_168,4,5,False,0.6,Firefox,False,2.61,2.81,2.83,22.63,Saturday,Morning,True
user_558,5,2,False,0.88,Chrome,False,2.62,1.75,2.02,32.76,Sunday,Morning,True
user_908,8,2,False,0.82,Chrome,False,3.48,2.24,2.2,31.15,Wednesday,Night,True
user_1356,6,1,False,0.99,Chrome,False,4.26,2.32,3.74,25.9,Thursday,Morning,True
user_869,4,1,False,0.5,Chrome,False,1.01,0.19,1.81,62.89,Tuesday,Evening,False
user_995,9,3,False,0.55,Edge,True,3.59,2.37,2.71,23.13,Sunday,Afternoon,True
user_1244,2,2,False,0.44,Chrome,False,1.57,0.81,1.89,68.11,Sunday,Morning,False
user_906,5,4,False,0.78,Firefox,True,4.06,1.64,2.6,35.64,Wednesday,Morning,True
user_849,7,1,False,0.73,Safari,False,2.81,1.82,2.73,13.88,Tuesday,Morning,True
user_560,4,2,True,0.14,Firefox,False,1.83,0.4,1.09,52.11,Sunday,Afternoon,False
user_442,1,1,False,0.19,Chrome,False,0.54,0.05,1.89,66.47,Tuesday,Evening,False
user_1547,7,1,True,0.55,Chrome,False,4.43,1.43,4.41,21.99,Thursday,Morning,True
user_1050,4,1,False,0.18,Firefox,False,0.81,0.43,0.84,58.24,Thursday,Afternoon,False
user_234,4,1,False,0.31,Chrome,False,1.31,0.59,0.65,79.81,Saturday,Night,False
user_707,5,2,False,0.39,Other,False,0.81,0.91,0.74,41.14,Saturday,Night,False
user_881,8,4,True,0.94,Chrome,False,3.67,1.49,2.16,38.18,Saturday,Morning,True
user_228,1,1,False,0.01,Chrome,False,1.37,0.23,1.13,62.29,Friday,Evening,False
user_581,2,0,True,0.27,Edge,True,0.75,0.25,0.67,45.64,Tuesday,Night,False
user_1389,2,2,False,0.34,Firefox,False,1.74,0.42,1.34,40.88,Sunday,Night,False
user_1390,4,0,False,0.22,Firefox,False,1.03,0.48,1.47,62.3,Tuesday,Night,False
user_1215,2,2,False,0.34,Chrome,False,0.0,0.56,1.39,78.88,Friday,Night,False
user_997,4,3,True,0.61,Chrome,False,2.63,2.04,3.62,17.63,Monday,Morning,True
user_1080,5,1,True,0.45,Safari,False,1.23,0.13,1.43,42.24,Wednesday,Afternoon,False
user_1367,3,0,True,0.42,Firefox,False,0.36,0.57,1.98,51.64,Tuesday,Evening,False
user_632,3,4,False,1.0,Firefox,False,3.49,2.62,3.02,21.67,Sunday,Night,True
user_94,7,4,False,0.75,Chrome,False,3.68,1.49,4.93,33.9,Wednesday,Afternoon,True
user_452,6,5,False,0.61,Chrome,False,4.72,2.8,2.31,14.29,Friday,Night,True
user_810,4,0,True,0.5,Edge,False,0.42,0.34,0.98,78.26,Wednesday,Morning,False
user_1228,2,0,False,0.07,Chrome,False,1.31,0.79,1.32,67.2,Sunday,Night,False
user_113,2,1,True,0.34,Edge,False,0.16,0.28,0.87,49.38,Tuesday,Afternoon,False
user_16,4,0,False,0.25,Edge,False,1.88,0.14,1.06,51.29,Sunday,Morning,False
user_419,8,5,False,0.69,Firefox,False,2.77,1.48,2.79,20.14,Thursday,Evening,True
user_618,2,2,True,0.01,Chrome,False,0.52,0.22,1.56,43.39,Monday,Morning,False
user_1937,3,2,True,0.97,Other,False,3.84,1.4,2.79,32.37,Tuesday,Afternoon,True
user_433,5,5,False,0.98,Chrome,False,2.38,1.79,2.81,18.75,Tuesday,Night,True
user_1572,5,2,False,0.59,Firefox,False,2.78,1.98,3.96,13.64,Saturday,Night,True
user_282,4,0,True,0.11,Chrome,False,0.29,0.19,1.84,40.3,Sunday,Morning,False
user_1566,4,0,True,0.2,Firefox,True,1.66,0.46,1.61,45.13,Wednesday,Evening,False
user_524,2,2,False,0.07,Firefox,False,1.06,0.15,0.71,63.34,Tuesday,Morning,False
user_593,9,3,False,0.61,Chrome,False,3.53,2.63,4.26,37.41,Tuesday,Night,True
user_672,5,0,False,0.13,Firefox,False,1.56,0.31,1.46,75.29,Wednesday,Morning,False
user_246,6,1,True,0.63,Chrome,False,2.42,2.01,4.0,33.58,Tuesday,Afternoon,True
user_16,4,0,False,0.1,Firefox,False,1.68,0.29,1.9,62.12,Monday,Evening,False
user_1019,3,1,True,0.06,Chrome,False,1.24,0.84,1.27,55.08,Tuesday,Morning,False
user_1530,4,3,False,0.79,Chrome,False,2.33,2.05,4.28,20.04,Friday,Morning,True
user_882,3,1,False,0.07,Firefox,False,0.08,0.04,1.75,63.66,Tuesday,Evening,False
user_360,1,2,False,0.15,Safari,False,1.24,0.29,1.88,71.24,Friday,Evening,False
user_265,3,0,False,0.12,Safari,False,0.85,0.53,1.85,79.91,Wednesday,Evening,False
user_779,3,5,False,0.54,Safari,False,3.01,1.73,3.52,20.83,Thursday,Morning,True
user_1091,6,4,False,0.61,Firefox,False,4.06,1.05,4.7,20.14,Sunday,Night,True
user_1442,1,2,False,0.3,Chrome,False,0.4,0.11,1.76,50.34,Sunday,Afternoon,False
user_472,3,3,True,0.57,Firefox,False,2.09,1.4,2.8,12.18,Wednesday,Night,True
user_1025,5,1,False,0.2,Edge,False,0.18,0.65,1.23,71.62,Saturday,Evening,False
user_1145,9,5,False,0.99,Edge,True,2.76,2.55,2.8,16.26,Saturday,Evening,True
user_1707,2,1,False,0.29,Chrome,False,1.08,0.49,1.27,46.56,Saturday,Evening,False
user_1369,1,1,False,0.41,Safari,False,1.15,0.77,0.93,56.36,Tuesday,Afternoon,False
user_1652,1,0,False,0.28,Edge,False,0.2,0.93,0.67,65.38,Friday,Afternoon,False
user_726,3,5,False,0.77,Chrome,False,3.69,1.93,3.97,14.4,Sunday,Afternoon,True
user_148,2,0,False,0.27,Safari,False,0.36,0.45,0.87,61.11,Friday,Night,False
user_814,5,1,True,0.17,Chrome,False,1.26,0.44,1.44,45.87,Wednesday,Afternoon,False
user_1765,4,4,False,0.87,Chrome,False,3.62,2.91,3.17,22.6,Thursday,Afternoon,True
user_1520,3,0,True,0.34,Safari,False,1.47,0.29,0.96,71.32,Saturday,Evening,False
user_87,2,2,False,0.09,Chrome,False,0.84,0.11,1.91,41.77,Friday,Afternoon,False
user_894,7,3,True,0.52,Firefox,False,3.94,1.71,4.02,31.88,Tuesday,Morning,True
user_39,5,0,False,0.01,Chrome,False,0.93,0.7,0.96,52.61,Saturday,Afternoon,False
user_942,4,2,False,0.35,Firefox,False,1.02,0.64,1.49,51.56,Tuesday,Night,False
user_1887,3,0,False,0.05,Edge,False,1.68,0.83,1.5,66.63,Monday,Evening,False
user_160,5,1,False,0.45,Chrome,True,0.03,0.35,0.7,45.06,Thursday,Night,False
user_1766,3,0,True,0.44,Chrome,False,0.15,0.26,0.64,52.61,Saturday,Morning,False
user_642,2,1,False,0.4,Chrome,True,1.73,0.02,0.69,59.84,Thursday,Evening,False
user_1180,5,3,False,0.58,Edge,False,3.7,1.94,4.66,33.0,Sunday,Evening,True
user_880,4,1,False,0.43,Safari,False,0.1,0.96,0.92,74.93,Saturday,Evening,False
user_1175,3,2,False,0.43,Firefox,False,1.68,0.98,1.47,74.98,Wednesday,Evening,False
user_829,4,1,False,0.55,Chrome,False,2.61,2.79,4.79,39.28,Thursday,Afternoon,True
user_1454,5,2,True,0.44,Safari,False,1.52,0.1,0.56,70.13,Sunday,Afternoon,False
user_1312,4,1,True,0.21,Firefox,True,0.6,0.29,1.7,51.1,Friday,Morning,False
user_856,3,1,True,0.36,Chrome,True,0.12,0.9,0.96,60.01,Saturday,Morning,False
user_593,6,1,False,0.6,Chrome,False,4.39,2.14,4.68,29.1,Monday,Morning,True
user_236,2,1,False,0.03,Safari,False,0.49,0.77,0.52,48.69,Tuesday,Morning,False
user_830,3,1,False,0.35,Edge,False,0.86,0.12,1.15,57.36,Friday,Morning,False
user_43,3,1,False,0.12,Chrome,False,1.31,0.44,1.66,68.77,Thursday,Evening,False
user_1979,6,2,False,0.69,Edge,True,3.11,2.68,4.59,13.7,Friday,Night,True
user_666,2,2,False,0.37,Chrome,False,1.62,0.79,1.19,41.5,Tuesday,Evening,False
user_352,4,2,False,0.47,Other,False,0.3,0.42,0.78,54.56,Sunday,Afternoon,False
user_1642,9,3,False,0.9,Chrome,False,3.33,1.04,2.12,34.81,Monday,Night,True
user_1941,4,1,False,0.88,Edge,False,4.85,2.88,2.04,15.17,Saturday,Afternoon,True
user_1266,5,1,False,0.23,Chrome,False,1.32,0.55,0.81,53.61,Monday,Evening,False
user_943,3,1,False,0.87,Edge,False,3.71,1.02,4.29,13.2,Thursday,Night,True
user_1704,7,4,False,0.53,Chrome,False,2.19,2.58,3.59,10.87,Tuesday,Night,True
user_1413,9,4,False,0.7,Edge,False,3.83,1.89,2.17,26.34,Friday,Afternoon,True
user_1884,3,1,False,0.07,Chrome,False,1.27,0.18,0.51,53.79,Saturday,Night,False
user_742,7,2,True,0.51,Safari,True,3.06,2.44,3.33,29.66,Monday,Night,True
user_181,3,0,False,0.42,Chrome,False,1.97,0.82,1.99,46.73,Sunday,Night,False
user_895,5,0,False,0.49,Chrome,False,0.39,0.11,1.61,70.8,Saturday,Night,False
user_1730,1,2,True,0.5,Edge,False,1.25,0.92,0.55,70.67,Wednesday,Evening,False
user_217,2,1,False,0.35,Chrome,False,0.28,0.42,1.82,62.42,Tuesday,Evening,False
user_499,3,0,False,0.02,Edge,False,0.66,0.87,1.62,48.76,Wednesday,Evening,False
user_893,7,5,False,0.97,Firefox,False,4.25,1.66,2.04,11.65,Sunday,Morning,True
user_1207,3,3,True,0.66,Edge,False,2.19,1.76,4.58,16.62,Wednesday,Evening,True
user_821,5,0,False,0.47,Safari,False,0.99,0.35,1.1,54.43,Saturday,Evening,False
user_1074,5,0,True,0.03,Chrome,False,0.3,0.61,0.86,74.7,Monday,Morning,False
user_162,9,2,False,0.76,Firefox,False,3.96,1.62,2.38,32.82,Sunday,Night,True
user_811,4,2,False,0.78,Chrome,False,3.38,2.7,4.28,28.04,Saturday,Night,True
user_1783,4,4,False,0.63,Chrome,False,4.3,2.77,4.1,20.25,Saturday,Evening,True
user_636,9,1,False,0.61,Chrome,False,3.39,1.84,4.34,20.65,Saturday,Afternoon,True
user_1528,5,1,False,0.37,Other,False,1.11,0.48,1.75,77.44,Friday,Morning,False
user_696,3,0,False,0.04,Chrome,False,1.71,0.78,1.45,60.56,Tuesday,Afternoon,False
user_454,2,0,False,0.49,Chrome,False,0.63,0.59,1.52,45.63,Wednesday,Morning,False
user_683,1,1,True,0.02,Firefox,False,0.38,0.67,1.36,52.61,Thursday,Night,False
user_1596,2,1,False,0.32,Firefox,False,1.52,0.62,1.68,53.37,Friday,Evening,False
user_345,5,1,False,0.11,Firefox,False,1.39,0.48,1.75,67.12,Thursday,Evening,False
user_157,4,1,False,0.49,Chrome,False,0.81,0.17,0.8,76.73,Wednesday,Evening,False
user_1046,2,1,True,0.05,Edge,False,0.07,0.19,1.65,56.21,Sunday,Evening,False
user_1297,5,2,False,0.65,Firefox,True,2.92,1.1,4.03,33.61,Sunday,Evening,True
user_234,3,1,True,0.33,Chrome,False,0.26,0.38,0.81,65.76,Tuesday,Night,False
user_1087,9,1,False,0.96,Firefox,False,3.41,1.54,2.17,22.26,Friday,Morning,True
user_1045,5,1,False,0.07,Safari,False,0.38,0.34,1.42,43.83,Tuesday,Afternoon,False
user_398,1,0,False,0.35,Chrome,False,1.07,0.56,0.66,78.57,Monday,Afternoon,False
user_1856,5,2,False,0.05,Chrome,False,1.31,0.93,0.87,74.21,Sunday,Morning,False
user_1590,9,3,False,1.0,Chrome,False,3.58,2.07,3.32,33.16,Saturday,Morning,True
user_716,2,0,False,0.14,Firefox,False,1.14,0.4,1.97,60.3,Saturday,Night,False
user_720,4,4,True,0.93,Chrome,False,4.51,2.48,2.8,10.51,Wednesday,Night,True
user_1490,5,1,True,0.31,Chrome,False,0.77,0.94,1.83,60.95,Wednesday,Morning,False
user_1963,5,1,False,0.81,Firefox,False,4.51,1.58,2.56,22.19,Sunday,Evening,True
user_1678,5,1,False,0.39,Firefox,False,0.08,0.62,0.7,53.73,Thursday,Afternoon,False
user_1322,5,3,False,1.0,Chrome,True,2.88,2.51,2.66,24.95,Monday,Night,True
user_1670,7,1,False,0.57,Firefox,False,3.89,2.61,3.36,25.57,Sunday,Evening,True
user_303,7,4,False,0.71,Edge,False,3.02,1.45,3.08,16.91,Friday,Afternoon,True
user_484,5,0,False,0.11,Firefox,False,1.43,0.7,1.03,75.71,Wednesday,Afternoon,False
