user_id,login_attempts,failed_logins,unusual_time_access,ip_rep_score,browser_type,new_device_login,session_duration_deviation,network_packet_size_variance,mouse_speed,typing_speed,day_of_week,time_of_day,is_bot
user_1683,0.0,1.0,False,0.09,Chrome,False,1.56,0.31,1.74,58.59,Thursday,Morning,True
user_1816,5.0,4.0,False,0.83,Edge,False,2.82,2.7,3.8,24.98,Wednesday,Night,False
user_430,5.0,4.0,False,0.56,Firefox,False,3.26,2.34,3.61,27.9,Saturday,Night,False
user_526,0.0,1.0,False,0.18,Chrome,False,2.06,0.02,0.52,51.41,Thursday,Night,True
user_99,1.0,1.0,False,0.4,Chrome,False,0.76,0.51,2.2,69.5,Wednesday,Night,True
user_1985,4.0,0.0,False,0.36,Chrome,False,0.61,0.9,1.31,38.91,Wednesday,Morning,True
user_1806,4.0,1.0,False,0.05,Chrome,False,0.97,0.17,1.8,57.33,Wednesday,Afternoon,True
user_208,6.0,0.0,False,0.18,Chrome,False,0.8,0.23,1.59,55.29,Saturday,Evening,True
user_1184,5.0,2.0,True,0.01,Edge,False,0.93,0.49,2.41,50.75,Monday,Evening,True
user_334,11.0,2.0,True,0.77,Chrome,False,2.33,1.51,3.66,16.01,Tuesday,Afternoon,False
user_69,4.0,0.0,True,0.4,Chrome,False,0.21,0.65,1.02,73.09,Sunday,Morning,True
user_1950,4.0,3.0,False,0.34,Chrome,False,0.38,-0.11,1.6,48.68,Thursday,Morning,True
user_1819,3.0,2.0,False,0.56,Firefox,False,1.31,0.74,2.36,47.82,Monday,Night,True
user_1121,4.0,2.0,False,0.43,Edge,False,0.38,0.58,0.33,69.13,Friday,Night,False
user_693,9.0,3.0,True,0.81,Chrome,False,2.56,1.58,5.0,31.68,Wednesday,Evening,False
user_989,4.0,1.0,True,0.12,Firefox,False,1.26,0.51,1.27,67.97,Wednesday,Afternoon,True
user_1339,6.0,2.0,False,0.75,Firefox,True,3.06,1.74,2.22,25.71,Sunday,Morning,True
user_322,,1.0,False,0.07,Chrome,False,-0.04,0.56,0.75,59.92,Thursday,Night,True
user_1996,2.0,2.0,False,0.47,Firefox,False,0.84,0.63,0.71,73.4,Tuesday,Night,True
user_1479,8.0,3.0,False,0.7,Firefox,False,3.8,2.29,2.47,40.69,Friday,Afternoon,False
user_1353,3.0,0.0,True,0.05,Other,False,2.18,0.23,0.87,50.17,Tuesday,Afternoon,True
user_102,1.0,2.0,False,0.19,Chrome,False,1.68,1.12,0.62,71.12,Sunday,Evening,True
user_1006,8.0,2.0,False,0.81,Firefox,False,2.8,1.75,4.69,25.54,Monday,Evening,False
user_876,8.0,,False,0.75,Other,False,3.79,1.35,3.24,32.48,Tuesday,Evening,True
user_1281,7.0,4.0,False,0.91,Chrome,True,2.27,1.3,3.68,10.32,Tuesday,Night,False
user_53,2.0,3.0,True,0.8,Chrome,False,3.12,1.46,4.4,25.05,Sunday,Night,False
user_168,5.0,1.0,False,0.68,Safari,False,4.54,2.52,4.09,19.55,Wednesday,Evening,False
user_1608,4.0,6.0,False,0.91,Chrome,False,4.28,1.15,4.19,16.66,Friday,Afternoon,False
user_1354,3.0,1.0,False,0.19,Chrome,False,1.23,0.49,1.9,75.06,Sunday,Night,True
user_794,3.0,0.0,True,0.44,Edge,False,0.02,0.86,0.85,67.21,Monday,Morning,False
user_757,4.0,1.0,True,0.74,Firefox,False,3.24,2.28,2.76,35.33,Monday,Afternoon,False
user_901,9.0,5.0,False,0.8,Safari,False,2.48,1.0,2.11,12.23,Monday,Afternoon,False
user_551,6.0,0.0,True,0.08,Firefox,False,2.16,0.76,1.45,53.57,Thursday,Night,True
user_1427,8.0,2.0,True,0.76,Chrome,True,3.99,2.44,4.05,14.52,Thursday,Evening,False
user_705,3.0,2.0,False,0.82,Firefox,False,1.75,1.42,3.8,6.51,Tuesday,Afternoon,False
user_1550,5.0,4.0,False,0.82,Chrome,False,2.34,1.39,3.16,17.92,Wednesday,Night,False
user_1722,5.0,5.0,True,0.61,Chrome,False,5.01,0.98,2.48,33.31,Thursday,Afternoon,False
user_1978,4.0,1.0,False,0.12,Firefox,False,2.11,0.69,1.86,65.82,Tuesday,Morning,False
user_973,4.0,2.0,False,0.51,Firefox,False,4.37,2.14,3.07,33.07,Wednesday,Morning,False
user_613,0.0,1.0,False,0.28,Chrome,,0.31,0.17,0.78,40.04,Friday,Afternoon,False
user_1463,5.0,1.0,True,0.83,Chrome,False,,2.01,4.55,28.96,Thursday,Evening,False
user_1059,5.0,2.0,True,0.67,Chrome,False,2.92,1.38,2.68,32.13,Wednesday,Night,False
user_1271,5.0,1.0,False,-0.06,Chrome,False,1.14,0.05,0.71,67.15,Sunday,Morning,False
user_920,3.0,3.0,False,0.78,Chrome,False,3.87,3.12,4.51,24.19,Wednesday,Afternoon,True
user_1991,7.0,1.0,False,0.71,Safari,False,2.84,1.83,3.86,15.44,Monday,Night,False
user_88,5.0,1.0,False,0.16,Firefox,False,1.36,0.92,1.79,73.72,Friday,Morning,False
user_892,5.0,5.0,False,0.76,Chrome,False,3.45,1.92,4.97,23.08,Sunday,Morning,True
user_303,6.0,2.0,False,0.52,Chrome,False,4.46,1.71,3.04,25.01,Thursday,Evening,False
user_1866,3.0,2.0,False,0.38,Firefox,False,1.47,0.33,1.35,62.48,Tuesday,Morning,False
user_179,3.0,5.0,False,0.67,Firefox,False,3.1,1.56,5.13,41.3,Tuesday,Morning,False
user_668,0.0,2.0,False,0.45,Chrome,False,0.02,0.0,0.67,48.38,Wednesday,Night,True
user_1879,0.0,1.0,False,0.02,Chrome,False,0.22,-0.06,1.87,59.84,Wednesday,Night,True
user_1277,7.0,5.0,False,0.55,Chrome,False,2.22,1.41,3.49,27.33,Thursday,Afternoon,False
user_231,3.0,1.0,False,0.18,Edge,False,1.56,0.5,1.73,74.75,Saturday,Evening,True
user_1205,2.0,3.0,False,0.72,Firefox,False,2.83,1.03,3.55,30.65,Monday,Night,True
user_206,4.0,1.0,False,-0.0,Edge,False,1.75,0.81,0.47,75.64,Wednesday,Night,True
user_207,4.0,5.0,False,0.59,Safari,False,2.81,1.58,3.93,42.24,Sunday,Night,True
user_1803,4.0,2.0,True,0.32,Firefox,False,2.11,0.62,1.47,60.93,Monday,Afternoon,True
user_785,9.0,5.0,False,0.69,Chrome,False,3.38,1.0,4.38,18.02,Wednesday,Morning,False
user_969,4.0,2.0,False,,Chrome,False,4.53,1.44,3.44,23.36,Saturday,Afternoon,False
user_295,7.0,0.0,False,0.22,Firefox,False,0.41,0.5,1.78,63.16,Tuesday,Morning,True
user_823,4.0,,True,0.42,Safari,False,0.84,0.05,0.87,79.45,Tuesday,Evening,False
user_679,9.0,5.0,False,0.75,Firefox,False,4.11,1.49,3.81,16.87,Saturday,Afternoon,False
user_974,3.0,0.0,False,0.49,Chrome,False,3.21,1.01,4.14,30.15,Saturday,Afternoon,True
user_42,4.0,4.0,False,0.89,Other,False,3.55,2.19,4.87,24.52,Friday,Morning,False
user_637,2.0,1.0,False,0.37,Firefox,False,0.39,-0.13,1.33,45.5,Sunday,Night,True
user_1426,0.0,0.0,True,0.02,Chrome,False,1.41,0.66,1.83,71.65,Monday,Night,False
user_467,6.0,2.0,False,0.91,Firefox,True,2.63,2.91,2.61,41.1,Thursday,Night,True
user_908,7.0,4.0,False,0.73,Chrome,False,3.43,2.68,4.91,12.17,Sunday,Morning,False
user_1493,5.0,0.0,False,0.12,Safari,False,0.43,0.24,0.97,74.09,Tuesday,Afternoon,True
user_385,7.0,1.0,False,0.08,Firefox,False,0.88,0.57,1.33,56.38,Thursday,Afternoon,False
user_834,5.0,2.0,True,1.02,Edge,False,4.12,2.59,2.89,20.85,Friday,Morning,False
user_1777,5.0,4.0,True,0.93,Edge,False,4.55,2.69,2.25,25.76,Monday,Evening,False
user_1621,1.0,0.0,False,0.05,Chrome,False,0.26,0.19,0.64,75.6,Friday,Night,True
user_1038,1.0,1.0,False,0.21,Other,True,0.26,0.93,1.02,49.05,Thursday,Afternoon,True
user_1074,5.0,1.0,False,0.26,Edge,False,1.37,0.64,0.89,45.48,Tuesday,Night,True
user_395,4.0,0.0,True,0.16,Firefox,False,0.46,0.43,2.35,35.81,Thursday,Morning,True
user_119,1.0,4.0,False,0.65,Other,False,4.01,2.36,2.29,17.48,Thursday,Afternoon,False
user_1881,9.0,3.0,False,0.61,Other,False,4.27,1.33,3.39,21.81,Sunday,Evening,False
user_755,2.0,2.0,True,0.36,Firefox,True,0.9,0.44,1.82,50.98,Thursday,Morning,True
user_1302,4.0,6.0,False,1.05,Chrome,False,4.6,1.21,3.02,22.95,Wednesday,Night,False
user_496,1.0,0.0,False,0.24,Chrome,False,1.14,0.77,0.99,76.5,Monday,Night,True
user_364,6.0,1.0,False,0.32,Chrome,False,0.89,0.29,1.67,41.39,Monday,Morning,True
user_1130,8.0,3.0,False,0.93,Chrome,False,3.12,2.8,3.13,9.92,Wednesday,Evening,False
user_1832,1.0,1.0,False,0.39,Chrome,False,0.32,0.13,0.4,38.38,Monday,Evening,False
user_186,1.0,3.0,False,0.39,Edge,False,1.71,0.59,1.42,72.77,Friday,Morning,True
user_334,2.0,3.0,False,0.67,Chrome,False,4.76,2.68,2.04,22.97,Sunday,Evening,False
user_439,11.0,2.0,True,0.86,Firefox,False,3.07,2.88,4.34,30.34,Tuesday,Afternoon,False
user_1388,5.0,1.0,False,0.35,Chrome,True,0.61,0.95,0.86,74.82,Friday,Evening,True
user_1052,,0.0,True,0.52,Edge,False,1.48,1.1,2.28,70.38,Tuesday,Night,True
user_1572,6.0,2.0,False,0.66,Firefox,True,4.43,1.62,2.73,39.87,Thursday,Morning,False
user_271,7.0,0.0,False,0.61,Firefox,False,4.17,2.98,2.97,29.45,Monday,Morning,False
user_18,2.0,1.0,False,0.03,Safari,False,2.0,1.13,1.28,49.13,Tuesday,Morning,True
user_1932,4.0,0.0,False,0.21,Chrome,False,2.13,0.47,0.82,67.12,Monday,Morning,False
user_1317,4.0,2.0,False,0.95,Chrome,False,2.89,2.14,3.23,32.44,Saturday,Evening,True
user_1745,7.0,3.0,True,0.96,Firefox,False,2.13,2.42,3.61,36.15,Wednesday,Afternoon,False
user_956,3.0,2.0,False,0.06,Chrome,False,1.18,0.83,1.23,50.36,Saturday,Morning,True
user_1278,5.0,2.0,False,0.05,Firefox,False,0.7,0.18,0.76,62.46,Tuesday,Afternoon,True
user_1048,3.0,6.0,False,0.45,Edge,False,4.35,2.51,3.69,36.07,Friday,Morning,True
user_1720,5.0,1.0,False,0.32,Chrome,False,0.72,0.07,0.44,62.37,Sunday,Night,True
user_1248,5.0,2.0,False,0.8,Chrome,False,3.19,1.56,2.49,38.67,Wednesday,Night,False
user_987,3.0,2.0,False,0.06,Firefox,False,1.54,0.06,0.78,75.74,,Afternoon,False
user_1312,1.0,1.0,True,0.34,Safari,False,0.7,0.93,1.05,48.37,Tuesday,Afternoon,True
user_1344,3.0,1.0,False,0.33,Edge,False,0.44,0.84,1.25,67.42,Monday,Morning,False
user_612,4.0,5.0,False,0.57,Chrome,False,4.39,1.06,3.84,28.92,Monday,Evening,False
user_493,9.0,3.0,False,0.92,Edge,False,4.41,0.94,4.56,20.65,Wednesday,Morning,True
user_1644,4.0,2.0,False,0.07,Chrome,False,0.15,0.12,0.65,75.87,Tuesday,Afternoon,True
user_655,7.0,4.0,False,0.91,Other,False,3.93,2.03,3.12,24.81,Saturday,Afternoon,False
user_1343,7.0,6.0,False,0.67,Chrome,False,2.45,1.66,3.99,34.65,Monday,Night,False
user_1858,6.0,2.0,True,0.7,Firefox,True,5.33,2.98,2.98,35.89,Monday,Afternoon,False
user_73,6.0,3.0,True,0.14,Edge,False,1.25,0.54,0.51,43.04,Tuesday,Evening,False
user_1672,7.0,1.0,False,0.95,Chrome,True,1.62,2.38,3.83,40.54,Friday,Evening,False
user_456,3.0,3.0,False,0.75,Firefox,False,2.86,2.24,3.24,37.92,Saturday,Evening,False
user_975,2.0,3.0,True,0.49,Firefox,False,0.18,0.75,1.47,61.8,Saturday,Afternoon,True
user_1039,6.0,4.0,True,0.65,Edge,False,4.29,2.1,2.65,17.12,Sunday,Afternoon,False
user_1347,6.0,5.0,True,0.65,Chrome,False,4.5,2.4,4.6,35.21,Wednesday,Afternoon,False
user_200,0.0,0.0,False,0.21,Firefox,False,1.58,0.9,1.94,62.98,Monday,Morning,True
user_1486,4.0,3.0,True,0.25,Chrome,True,0.31,0.94,1.81,43.41,Monday,Night,True
user_375,6.0,0.0,False,0.04,Chrome,False,0.52,0.67,0.52,54.81,Sunday,Night,False
user_1341,6.0,,False,0.52,Other,False,4.26,1.4,2.93,14.81,Tuesday,Evening,False
user_1525,2.0,1.0,False,-0.02,Firefox,False,1.67,0.13,1.43,48.24,Saturday,Night,True
user_1817,10.0,5.0,False,0.68,Edge,False,2.32,1.41,2.91,17.82,Saturday,Evening,False
user_603,6.0,2.0,True,0.72,Edge,False,2.75,1.4,2.77,41.46,Sunday,Morning,False
user_110,4.0,0.0,False,0.42,Safari,False,0.68,0.61,2.47,77.14,Tuesday,Night,True
user_1934,1.0,2.0,False,0.37,Safari,False,1.16,0.56,2.14,39.9,Sunday,Evening,True
user_399,5.0,5.0,False,0.71,Safari,False,3.02,1.93,3.19,10.21,Sunday,Night,True
user_782,5.0,2.0,False,0.5,Other,True,2.25,1.61,4.22,35.88,Wednesday,Evening,False
user_1784,3.0,1.0,True,0.02,Safari,False,1.12,0.61,0.74,70.78,Thursday,Evening,True
user_411,2.0,0.0,True,-0.03,Chrome,False,0.15,0.08,1.38,46.7,Wednesday,Morning,False
user_1829,7.0,0.0,False,0.5,Firefox,False,1.74,0.77,1.7,54.95,Wednesday,Night,True
user_648,10.0,3.0,False,0.57,Chrome,False,4.73,1.26,3.55,13.17,Saturday,Afternoon,False
user_166,2.0,2.0,False,0.58,Firefox,False,1.93,2.82,4.06,11.78,Thursday,Morning,False
user_363,10.0,3.0,False,0.56,Chrome,False,4.64,2.13,4.15,34.46,Sunday,Afternoon,False
user_926,2.0,0.0,False,0.45,Safari,False,1.24,0.51,2.31,64.02,Tuesday,Morning,True
user_346,6.0,0.0,False,0.18,Firefox,False,1.49,0.16,1.33,56.86,Saturday,Night,True
user_1609,0.0,3.0,False,0.12,Chrome,False,0.57,0.67,1.78,38.41,Sunday,Evening,True
user_1259,4.0,2.0,True,0.04,Chrome,False,0.38,0.88,1.25,66.11,Thursday,Evening,True
user_879,4.0,0.0,True,0.14,Chrome,False,1.57,0.23,1.85,67.71,Tuesday,Evening,True
user_78,4.0,2.0,True,0.14,Firefox,False,0.35,0.74,0.66,60.68,Thursday,Afternoon,True
user_1946,0.0,3.0,False,0.26,Chrome,True,1.36,0.19,1.37,75.13,Friday,,True
user_1707,3.0,1.0,False,0.1,Chrome,True,1.67,0.15,0.63,75.62,Monday,Evening,True
user_9,4.0,1.0,False,0.21,Firefox,False,0.58,0.24,0.78,63.62,Sunday,Morning,True
user_1421,0.0,3.0,True,0.44,Safari,False,1.64,0.42,1.25,70.91,Thursday,Morning,True
user_211,9.0,4.0,False,0.44,Chrome,False,2.61,1.01,4.77,36.49,Thursday,Evening,False
user_343,5.0,1.0,False,,Firefox,False,1.27,0.19,0.77,80.67,Wednesday,Evening,True
user_1943,3.0,0.0,True,0.38,Edge,False,1.89,0.08,1.36,44.61,Saturday,Evening,True
user_1222,11.0,4.0,False,0.58,Chrome,False,3.18,1.89,4.37,9.23,Sunday,Afternoon,False
user_1407,2.0,1.0,False,0.47,Edge,False,0.14,0.31,0.61,49.48,Thursday,Evening,True
user_1847,5.0,1.0,False,0.46,Chrome,True,0.58,0.47,1.54,73.52,Friday,Afternoon,True
user_338,6.0,5.0,False,0.6,Edge,False,4.74,2.58,3.13,21.18,Friday,Afternoon,True
user_827,6.0,2.0,False,0.75,,False,4.97,1.37,4.94,38.65,Thursday,Evening,False
user_269,7.0,2.0,True,0.59,Chrome,False,2.84,1.94,2.67,28.74,Wednesday,Night,False
user_1034,2.0,1.0,True,0.8,Edge,False,3.57,1.79,3.79,20.57,Thursday,Morning,False
user_1333,2.0,1.0,False,0.23,Firefox,False,1.81,0.49,1.17,59.14,Thursday,Evening,True
user_1312,5.0,2.0,True,0.48,Other,False,1.63,0.25,1.07,55.58,Tuesday,Morning,True
user_100,0.0,0.0,True,0.32,Chrome,False,2.01,0.88,2.26,46.05,Sunday,Evening,True
user_222,8.0,4.0,False,0.73,Edge,True,4.0,2.35,4.1,10.68,Friday,Afternoon,False
user_1413,7.0,6.0,False,0.86,Firefox,False,3.76,1.01,2.23,13.94,Monday,Night,False
user_254,5.0,1.0,True,0.19,Chrome,False,2.03,0.76,1.79,53.23,Saturday,Evening,True
user_314,2.0,4.0,False,0.57,Safari,False,3.98,1.7,3.73,39.56,Friday,Evening,False
user_20,10.0,4.0,False,0.65,Other,False,5.44,2.98,4.79,8.03,Monday,Morning,False
user_1357,3.0,1.0,False,0.12,Firefox,True,1.85,0.59,1.35,75.28,Saturday,Evening,True
user_1436,6.0,5.0,False,0.9,Chrome,False,3.52,2.83,4.51,8.23,Sunday,Evening,True
user_215,0.0,2.0,True,0.09,Chrome,False,1.32,0.85,1.58,61.11,Saturday,Night,True
user_579,3.0,0.0,False,0.24,Chrome,True,1.2,0.91,1.68,69.27,Wednesday,Afternoon,True
user_407,6.0,1.0,False,0.73,Chrome,True,3.94,1.33,1.65,10.21,Tuesday,Evening,False
user_1703,3.0,1.0,False,0.19,Chrome,False,2.0,0.7,1.16,84.3,Sunday,Evening,True
user_1441,5.0,2.0,True,0.53,Chrome,True,3.66,1.59,2.97,36.74,Tuesday,Morning,False
user_1123,8.0,2.0,False,0.73,Chrome,False,2.35,1.84,4.26,33.4,Monday,Morning,False
user_1912,2.0,0.0,False,0.46,Chrome,False,1.39,1.01,1.47,67.38,Thursday,Night,True
user_27,2.0,0.0,False,0.2,Safari,True,1.44,0.25,2.25,58.32,Thursday,Evening,False
user_1711,3.0,2.0,False,0.06,Safari,True,1.49,0.57,1.57,70.75,Wednesday,Morning,True
user_1945,6.0,2.0,,0.15,Chrome,False,1.25,0.92,1.5,46.43,Sunday,Night,True
user_1482,3.0,2.0,False,0.98,Chrome,False,4.69,2.17,4.91,23.02,Friday,Night,True
user_1320,10.0,5.0,False,1.08,Chrome,False,5.0,1.82,2.4,36.38,Friday,Morning,True
user_607,6.0,0.0,False,0.33,Firefox,False,0.42,0.71,1.64,45.81,Thursday,Afternoon,True
user_1666,6.0,2.0,False,-0.0,Firefox,True,1.09,0.52,0.63,72.99,Sunday,Morning,True
user_596,5.0,3.0,False,0.15,Safari,False,0.59,0.87,0.5,61.29,Saturday,Evening,True
user_873,4.0,0.0,False,0.31,Chrome,True,0.92,0.4,0.6,46.53,Friday,Night,True
user_1553,4.0,2.0,False,0.93,Chrome,False,3.64,1.51,4.0,39.59,Thursday,Morning,False
user_284,6.0,5.0,False,0.66,Chrome,True,4.78,2.39,2.54,31.25,Thursday,Morning,False
user_733,4.0,2.0,False,0.82,Chrome,False,4.6,3.23,2.98,37.1,Monday,Night,True
user_550,6.0,3.0,False,0.91,Chrome,False,2.97,2.0,2.33,9.12,Friday,Night,False
user_1670,6.0,5.0,False,0.64,Chrome,False,3.73,1.27,4.0,24.01,Saturday,Evening,False
user_820,5.0,1.0,False,0.33,Chrome,False,1.03,1.01,2.06,80.2,Thursday,Evening,True
user_790,4.0,0.0,False,0.13,Chrome,False,0.86,0.21,0.66,57.24,Tuesday,Evening,True
user_864,8.0,4.0,False,0.74,Firefox,False,3.46,2.11,2.11,26.62,Thursday,Night,False
user_232,2.0,0.0,False,0.32,Edge,False,0.93,-0.04,1.63,50.09,Tuesday,Night,True
user_1931,3.0,1.0,False,0.34,Chrome,False,0.61,0.17,0.95,62.85,Friday,Night,True
user_1867,4.0,0.0,False,0.21,Safari,False,2.05,-0.04,0.84,67.98,Wednesday,Afternoon,False
user_1390,3.0,1.0,False,0.31,Chrome,False,0.72,-0.09,0.54,64.18,Thursday,Afternoon,True
user_1596,4.0,2.0,True,0.51,Edge,False,0.51,0.4,1.89,44.29,Tuesday,Night,True
user_1402,4.0,1.0,False,0.08,Safari,False,1.46,0.51,0.73,44.73,Saturday,Morning,True
user_1827,2.0,0.0,True,0.1,Chrome,False,-0.29,0.32,1.93,71.7,Wednesday,Morning,False
user_232,1.0,1.0,False,0.24,Chrome,False,1.14,0.31,1.2,74.44,Friday,Afternoon,True
user_130,5.0,3.0,False,0.43,Chrome,False,1.48,-0.08,1.84,72.28,Thursday,Morning,True
user_1443,8.0,5.0,True,0.56,Edge,False,4.09,2.2,5.0,17.35,Sunday,Evening,False
user_1523,9.0,5.0,False,0.82,Firefox,False,3.28,2.32,4.66,8.04,Thursday,Night,False
user_1958,0.0,0.0,True,0.13,Safari,False,1.32,0.99,1.23,63.72,Saturday,Morning,True
user_1072,3.0,2.0,False,0.3,Chrome,False,1.2,0.73,1.29,51.91,Saturday,Evening,True
user_887,3.0,3.0,True,0.25,Chrome,False,0.83,0.46,0.25,44.83,Sunday,Afternoon,True
user_709,4.0,0.0,False,0.42,Chrome,True,-0.21,0.88,0.5,72.46,Sunday,Morning,True
user_305,4.0,1.0,False,0.49,Edge,False,2.2,1.14,1.0,41.18,Thursday,Afternoon,True
user_1256,9.0,0.0,False,0.91,Chrome,,3.61,1.24,3.79,32.64,Sunday,Evening,False
user_322,4.0,1.0,False,0.37,Safari,False,0.77,0.42,2.28,43.71,Sunday,Afternoon,True
user_1016,0.0,1.0,True,0.4,Edge,True,0.22,1.02,0.61,45.26,Wednesday,Afternoon,True
user_1007,0.0,0.0,False,0.13,Chrome,False,1.15,0.25,0.53,40.51,Friday,Morning,True
user_570,11.0,3.0,True,0.9,Chrome,False,2.27,2.87,2.62,42.82,Thursday,,False
user_1318,5.0,1.0,False,0.4,Firefox,False,0.51,0.64,1.53,75.27,Monday,Evening,False
user_162,3.0,4.0,False,0.46,Safari,False,3.22,2.7,4.39,22.38,Friday,Morning,True
user_918,7.0,5.0,,0.75,Firefox,False,4.84,1.05,3.11,33.87,Monday,Evening,False
user_648,5.0,2.0,False,0.59,Edge,False,4.2,2.86,3.08,31.83,Thursday,Night,False
user_1339,4.0,2.0,True,0.83,Edge,False,2.36,,4.3,21.48,Saturday,Evening,False
user_74,9.0,6.0,False,0.59,Chrome,False,4.45,2.12,4.6,22.48,Tuesday,Afternoon,False
user_187,3.0,3.0,False,0.67,Chrome,False,4.56,3.17,2.59,23.51,Sunday,Night,True
user_1306,7.0,0.0,True,0.43,Edge,False,0.56,0.95,1.28,50.64,Saturday,Evening,True
user_424,10.0,4.0,False,0.74,Firefox,False,2.82,2.28,2.72,22.86,Wednesday,Evening,False
user_699,6.0,2.0,False,0.71,Firefox,False,2.59,1.59,2.92,38.94,Tuesday,Morning,False
user_457,2.0,4.0,True,0.71,Chrome,True,4.42,2.19,3.47,9.41,Saturday,Afternoon,False
user_1572,5.0,5.0,True,0.8,Chrome,False,4.75,1.94,2.66,38.19,Thursday,Afternoon,False
user_1346,1.0,0.0,False,0.24,Firefox,False,0.71,0.86,0.19,47.41,Sunday,Night,True
user_200,1.0,1.0,False,-0.03,Safari,False,0.49,0.62,1.67,58.41,Saturday,Afternoon,True
user_700,3.0,2.0,False,0.28,Edge,False,1.22,0.34,1.07,62.68,Thursday,Afternoon,True
user_1639,3.0,0.0,True,0.31,Chrome,False,0.55,0.56,0.88,64.79,Wednesday,Night,True
user_1438,4.0,1.0,False,0.7,Edge,False,4.03,1.76,4.87,21.94,Tuesday,Night,True
user_1009,0.0,0.0,True,0.48,Edge,False,1.4,0.23,1.63,75.49,Monday,Night,True
user_1478,2.0,2.0,False,0.38,Chrome,False,0.07,0.28,2.25,77.46,Friday,Afternoon,True
user_402,3.0,0.0,False,0.13,Firefox,False,0.9,0.8,0.48,46.83,Saturday,Morning,False
user_805,3.0,1.0,False,0.24,Other,False,0.85,0.29,1.35,83.93,Saturday,Night,False
user_391,5.0,0.0,False,0.01,Chrome,False,1.46,0.76,1.16,40.85,Tuesday,Evening,True
user_849,5.0,1.0,False,0.93,Chrome,False,4.03,3.11,2.75,25.71,,Evening,False
user_1377,3.0,1.0,False,0.31,Firefox,False,0.05,0.42,1.61,66.64,Saturday,Night,True
user_923,2.0,0.0,False,0.29,Chrome,False,0.63,0.58,1.78,52.99,Monday,Morning,True
user_1033,0.0,2.0,False,0.03,Chrome,False,1.45,1.14,1.66,61.16,Tuesday,Afternoon,True
user_1087,8.0,5.0,False,0.66,Safari,False,3.55,1.82,2.25,27.68,Friday,Morning,False
user_887,2.0,0.0,True,0.33,Safari,False,1.1,-0.19,1.22,60.04,Friday,Morning,True
user_1042,3.0,1.0,True,0.07,Chrome,False,1.51,0.1,2.3,74.8,Friday,Night,False
user_1417,6.0,1.0,False,0.71,Chrome,False,2.48,2.13,4.46,30.64,Thursday,Morning,False
user_263,2.0,3.0,True,1.02,Firefox,False,3.01,3.04,4.47,26.27,Saturday,Afternoon,False
user_1242,7.0,2.0,False,0.61,Firefox,False,3.84,1.99,3.74,24.83,Sunday,Morning,False
user_788,3.0,1.0,False,0.4,Chrome,True,0.25,0.39,0.76,42.91,Friday,Night,True
user_1419,1.0,2.0,False,0.24,Edge,False,0.08,0.72,0.86,49.66,Thursday,Morning,True
user_1974,9.0,2.0,True,0.63,Safari,False,3.55,1.05,3.46,40.21,Monday,Night,False
user_1649,11.0,3.0,False,0.93,Chrome,False,3.9,2.18,2.71,14.64,Sunday,Evening,False
user_1434,4.0,3.0,False,0.86,Firefox,True,1.79,1.88,4.87,27.48,Saturday,Morning,False
user_1727,9.0,1.0,False,0.59,Firefox,False,1.66,1.69,3.81,31.55,Wednesday,Night,True
user_1458,2.0,3.0,False,0.09,Chrome,False,1.61,0.26,1.44,82.57,Thursday,Morning,True
user_446,4.0,3.0,False,0.79,Other,False,4.73,2.76,4.73,31.16,Thursday,Morning,False
user_596,1.0,0.0,False,0.34,Chrome,False,-0.15,0.81,1.66,53.87,Saturday,Evening,False
user_272,4.0,1.0,False,0.92,Chrome,False,1.88,0.95,2.33,38.44,Saturday,Evening,False
user_1963,1.0,2.0,True,0.81,Chrome,False,5.21,1.03,4.03,32.17,Tuesday,Morning,False
user_1305,7.0,6.0,True,0.92,Chrome,False,2.98,2.25,3.67,11.75,Monday,Evening,False
user_722,5.0,1.0,True,0.39,Chrome,False,1.53,0.69,1.29,45.08,Tuesday,Night,True
user_1931,0.0,0.0,False,0.24,Chrome,True,1.44,0.47,1.35,64.85,Monday,Evening,True
user_1532,6.0,4.0,False,0.91,Chrome,True,4.06,2.79,2.56,28.11,Monday,Afternoon,False
user_1798,0.0,1.0,False,0.11,Chrome,False,1.54,0.5,1.43,71.77,Wednesday,Morning,False
user_1071,11.0,6.0,False,0.92,Chrome,False,3.25,2.82,4.62,6.89,Sunday,Night,False
user_109,5.0,0.0,True,0.02,Firefox,True,1.87,0.44,1.16,60.61,Monday,Afternoon,True
user_1537,1.0,1.0,False,0.5,Chrome,False,1.46,0.69,1.88,62.1,Friday,Evening,False
user_1400,2.0,4.0,False,0.55,Chrome,True,3.04,1.96,4.3,32.66,Friday,Night,True
user_1415,3.0,0.0,False,0.51,Chrome,True,0.23,1.22,1.37,63.79,Friday,Afternoon,True
user_1109,3.0,1.0,True,0.24,,False,1.42,0.53,1.89,63.27,Tuesday,Evening,False
user_210,6.0,4.0,False,0.43,Chrome,False,2.97,1.66,3.84,38.44,Friday,Afternoon,False
user_1151,4.0,3.0,True,-0.01,Firefox,False,0.82,0.41,0.81,39.6,Monday,Morning,True
user_1150,8.0,4.0,False,0.53,Chrome,False,1.67,2.04,3.53,12.62,Monday,Afternoon,False
user_1632,11.0,2.0,False,0.57,Chrome,True,4.02,1.21,3.67,22.72,Friday,Night,False
