user_id,login_attempts,failed_logins,unusual_time_access,ip_rep_score,browser_type,new_device_login,session_duration_deviation,network_packet_size_variance,mouse_speed,typing_speed,day_of_week,time_of_day,is_bot
user_1703,3,0,False,0.04,Chrome,False,1.55,0.51,0.52,66.94,Sunday,Evening,False
user_1419,2,2,False,0.02,Chrome,False,0.65,0.82,1.68,75.66,Friday,Night,False
user_1580,4,1,False,0.1,Chrome,False,1.59,0.76,0.7,43.54,Friday,Evening,False
user_1280,3,0,False,0.26,Firefox,False,0.2,0.24,1.11,74.63,Saturday,Morning,False
user_1657,1,2,False,0.48,Chrome,True,0.03,0.55,1.13,61.0,Sunday,Morning,False
user_1849,3,1,True,0.49,Edge,True,1.78,0.42,1.68,76.48,Sunday,Afternoon,False
user_340,5,0,False,0.4,Chrome,False,1.03,0.2,1.64,65.65,Tuesday,Afternoon,False
user_1477,9,3,True,0.78,Chrome,False,3.96,2.68,4.81,19.52,Monday,Afternoon,True
user_897,3,1,False,0.0,Firefox,False,1.5,0.38,1.23,56.28,Sunday,Night,False
user_90,1,1,False,0.31,Chrome,False,1.08,0.09,1.61,56.07,Sunday,Morning,False
user_842,3,5,True,0.85,Firefox,False,4.36,2.8,2.66,28.76,Sunday,Evening,True
user_747,6,1,True,0.94,Chrome,False,3.05,1.87,3.01,20.08,Monday,Night,True
user_1386,9,3,False,0.64,Edge,False,3.14,1.82,3.46,30.07,Tuesday,Morning,True
user_1474,9,3,False,0.78,Firefox,False,4.93,1.98,2.17,38.12,Monday,Evening,True
user_487,2,1,False,0.01,Chrome,False,0.68,0.34,0.55,46.08,Tuesday,Afternoon,False
user_1986,2,2,False,0.23,Chrome,False,0.28,0.67,1.97,61.28,Thursday,Evening,False
user_910,2,0,False,0.44,Chrome,False,0.16,0.84,0.52,74.47,Saturday,Morning,False
user_1251,3,0,False,0.24,Edge,False,1.67,0.64,1.1,56.94,Tuesday,Evening,False
user_584,6,3,True,0.66,Chrome,False,4.83,2.31,2.69,17.55,Friday,Morning,True
user_1541,1,0,False,0.4,Safari,False,0.73,0.8,1.29,67.38,Sunday,Evening,False
user_1534,4,3,False,0.83,Chrome,False,4.57,1.36,3.6,20.69,Sunday,Morning,True
user_1606,7,3,False,0.52,Chrome,False,3.05,2.58,3.88,23.36,Sunday,Night,True
user_920,4,3,False,0.53,Safari,False,3.85,2.96,3.79,31.74,Monday,Night,True
user_480,3,2,False,0.01,Safari,False,1.03,0.6,1.19,53.63,Saturday,Evening,False
user_1094,5,2,False,0.6,Other,False,3.72,1.33,4.68,16.94,Monday,Evening,True
user_490,7,4,False,0.88,Chrome,True,4.37,2.5,4.91,20.99,Monday,Morning,True
user_634,9,5,False,0.89,Firefox,False,3.53,1.16,4.21,26.4,Wednesday,Morning,True
user_1978,4,1,False,0.19,Chrome,False,0.01,0.18,1.0,61.53,Wednesday,Evening,False
user_1657,5,0,False,0.38,Firefox,False,0.39,0.3,1.43,57.04,Sunday,Morning,False
user_1607,3,3,False,0.94,Chrome,False,2.69,2.12,4.36,36.01,Monday,Evening,True
user_961,1,2,False,0.26,Chrome,False,0.58,0.99,1.72,68.32,Friday,Afternoon,False
user_1852,3,0,False,0.4,Edge,False,1.03,0.09,1.48,76.45,Friday,Evening,False
user_1711,4,0,False,0.27,Firefox,False,0.6,0.05,1.62,69.84,Friday,Morning,False
user_398,2,1,False,0.15,Chrome,False,0.7,0.8,1.88,75.87,Sunday,Evening,False
user_754,5,0,False,0.25,Chrome,True,1.18,0.12,0.78,78.17,Saturday,Morning,False
user_1390,5,2,False,0.08,Firefox,False,1.32,0.79,1.63,77.69,Saturday,Morning,False
user_1940,2,0,True,0.49,Firefox,False,0.15,0.01,1.41,42.62,Saturday,Morning,False
user_1169,5,0,False,0.15,Chrome,False,1.49,0.2,1.01,78.66,Tuesday,Night,False
user_903,2,1,False,0.34,Firefox,False,1.47,0.27,1.03,74.87,Monday,Night,False
user_946,5,5,False,0.71,Firefox,False,4.78,1.98,4.53,24.26,Friday,Evening,True
user_1576,7,3,True,0.55,Chrome,False,4.93,2.36,3.22,10.78,Thursday,Night,True
user_578,5,2,False,0.95,Chrome,False,2.61,1.83,3.62,27.32,Monday,Afternoon,True
user_1594,5,5,False,0.51,Chrome,False,2.72,2.46,2.76,21.86,Thursday,Night,True
user_783,1,1,False,0.15,Firefox,False,0.89,0.87,1.28,45.77,Monday,Afternoon,False
user_1030,5,2,False,0.84,Chrome,False,4.73,2.63,2.92,27.6,Tuesday,Afternoon,True
user_1081,5,3,False,0.88,Edge,False,4.79,1.24,2.7,37.11,Monday,Morning,True
user_858,2,1,False,0.29,Firefox,False,1.1,0.01,1.25,67.9,Monday,Afternoon,False
user_1979,8,2,False,0.71,Chrome,False,3.65,1.16,4.83,12.98,Saturday,Night,True
user_332,4,0,False,0.09,Safari,False,1.41,0.23,1.82,61.51,Wednesday,Morning,False
user_1673,4,0,False,0.02,Chrome,False,0.72,0.38,1.21,64.01,Friday,Afternoon,False
user_409,4,2,False,0.7,Edge,True,4.0,1.94,4.34,29.23,Thursday,Evening,True
user_1641,1,0,False,0.31,Firefox,True,0.31,0.99,1.48,58.17,Saturday,Night,False
user_1239,8,1,False,0.78,Chrome,False,2.54,2.26,3.85,26.52,Thursday,Afternoon,True
user_284,4,2,False,0.95,Other,False,4.75,2.29,2.1,39.9,Tuesday,Night,True
user_1788,2,1,False,0.2,Edge,False,1.58,0.34,0.88,75.17,Tuesday,Evening,False
user_513,4,1,True,0.08,Chrome,False,1.76,0.13,0.68,59.76,Tuesday,Morning,False
user_107,8,3,False,0.56,Chrome,False,4.66,1.47,2.34,11.6,Sunday,Night,True
user_1314,6,1,False,0.86,Chrome,True,2.83,1.41,3.09,29.5,Thursday,Afternoon,True
user_985,5,2,True,0.29,Edge,False,0.34,0.86,1.25,49.84,Sunday,Morning,False
user_1791,9,3,False,0.74,Edge,False,2.65,1.93,3.81,20.17,Monday,Evening,True
user_761,3,1,False,0.27,Firefox,False,0.82,0.25,1.1,45.55,Tuesday,Morning,False
user_1136,7,4,False,0.97,Chrome,False,4.39,1.19,2.55,39.22,Tuesday,Evening,True
user_1914,2,1,True,0.44,Chrome,False,1.66,0.32,1.13,67.3,Monday,Morning,False
user_211,6,1,False,0.69,Chrome,False,3.05,1.99,3.25,13.99,Monday,Morning,True
user_1457,3,1,False,0.24,Edge,False,0.86,0.12,1.3,55.26,Wednesday,Night,False
user_1733,4,2,False,0.61,Chrome,False,4.8,1.29,2.61,17.39,Thursday,Evening,True
user_1057,5,0,False,0.16,Chrome,False,0.21,0.62,1.43,41.51,Wednesday,Night,False
user_1744,5,2,False,0.14,Other,False,1.98,0.05,0.93,59.75,Tuesday,Evening,False
user_256,3,5,False,0.69,Chrome,False,4.63,1.87,2.82,27.68,Tuesday,Afternoon,True
user_584,8,2,False,0.97,Safari,False,2.52,1.28,2.84,16.12,Wednesday,Afternoon,True
user_172,8,2,False,0.99,Safari,False,3.28,1.38,2.66,23.29,Thursday,Evening,True
user_1563,4,1,False,0.36,Safari,False,1.87,0.51,1.55,74.22,Saturday,Morning,False
user_329,1,1,False,0.12,Other,False,1.13,0.31,0.83,68.63,Friday,Afternoon,False
user_559,5,1,False,0.98,Firefox,True,2.02,2.15,4.15,32.35,Wednesday,Night,True
user_921,3,2,False,0.36,Firefox,False,0.39,0.08,1.69,52.98,Saturday,Morning,False
user_1855,1,1,False,0.23,Chrome,False,1.67,0.62,0.56,72.8,Tuesday,Night,False
user_1052,1,2,False,0.35,Edge,False,1.75,0.46,0.82,74.62,Thursday,Night,False
user_302,3,2,False,0.9,Firefox,False,2.33,2.79,2.11,35.9,Monday,Evening,True
user_1702,9,3,False,0.63,Edge,True,4.39,1.68,4.7,11.54,Monday,Evening,True
user_896,5,0,True,0.18,Edge,False,1.68,0.97,1.15,62.37,Tuesday,Evening,False
user_188,4,1,False,0.11,Chrome,False,1.76,0.35,1.33,65.69,Monday,Evening,False
user_1939,4,4,False,0.62,Chrome,True,4.27,2.67,3.72,36.13,Friday,Afternoon,True
user_1865,4,3,False,0.85,Chrome,False,2.46,2.06,3.78,27.06,Saturday,Night,True
user_455,1,0,False,0.16,Chrome,False,0.09,0.16,1.1,49.2,Thursday,Night,False
user_1673,4,0,False,0.19,Safari,False,0.63,0.96,1.72,40.56,Wednesday,Night,False
user_924,9,4,False,0.77,Edge,False,2.48,2.3,2.87,39.22,Tuesday,Afternoon,True
user_1812,9,3,False,0.82,Safari,False,3.36,1.38,4.68,38.94,Saturday,Afternoon,True
user_716,1,0,False,0.44,Other,False,1.13,0.3,1.38,57.59,Wednesday,Morning,False
user_1906,5,2,False,0.28,Firefox,False,0.32,0.01,1.73,65.47,Friday,Evening,False
user_55,4,2,False,0.53,Firefox,False,4.83,2.99,2.85,27.26,Thursday,Night,True
user_850,3,1,False,0.73,Chrome,False,4.65,2.37,2.8,13.69,Tuesday,Evening,True
user_110,2,2,False,0.14,Other,False,1.8,0.77,1.31,45.95,Saturday,Evening,False
user_812,5,2,False,0.06,Firefox,False,1.22,0.26,0.85,55.97,Monday,Morning,False
user_1029,1,1,False,0.21,Chrome,False,0.26,0.72,1.97,72.18,Friday,Night,False
user_766,3,1,False,0.72,Chrome,True,2.73,1.94,4.81,33.68,Saturday,Evening,True
user_483,1,1,False,0.36,Firefox,False,1.86,0.45,1.6,60.04,Sunday,Morning,False
user_791,1,0,False,0.49,Chrome,False,1.71,0.32,1.4,55.6,Friday,Afternoon,False
user_168,7,2,False,1.0,Edge,False,2.06,2.44,3.32,33.6,Thursday,Evening,True
user_768,2,1,False,0.28,Chrome,False,1.65,0.35,1.35,77.29,Sunday,Afternoon,False
user_460,4,2,False,0.77,Chrome,False,2.87,2.58,4.42,23.91,Tuesday,Night,True
user_58,1,1,False,0.02,Chrome,False,0.39,0.81,1.77,50.34,Monday,Night,False
user_653,1,2,False,0.34,Chrome,False,0.78,0.0,0.74,75.3,Sunday,Afternoon,False
user_1907,2,0,False,0.43,Edge,False,1.01,0.65,0.98,41.64,Monday,Afternoon,False
user_203,4,1,True,0.48,Edge,True,0.47,0.2,0.51,68.27,Saturday,Morning,False
user_1719,3,0,False,0.46,Chrome,False,0.6,0.89,1.65,54.79,Saturday,Evening,False
user_1464,4,2,False,0.26,Chrome,False,1.12,0.12,0.62,70.22,Friday,Evening,False
user_1332,4,1,True,0.03,Firefox,False,1.69,0.36,0.89,74.3,Sunday,Afternoon,False
user_687,5,2,False,0.94,Chrome,False,2.01,1.66,3.14,38.35,Friday,Afternoon,True
user_1621,1,2,False,0.26,Safari,False,1.2,0.53,1.27,74.93,Tuesday,Night,False
user_300,3,2,False,0.01,Chrome,False,1.23,0.17,1.12,59.3,Thursday,Afternoon,False
user_282,4,2,True,0.29,Edge,False,0.91,0.88,1.84,49.55,Tuesday,Afternoon,False
user_79,3,1,False,0.83,Edge,False,3.69,1.8,4.9,28.34,Monday,Evening,True
user_588,3,1,False,0.54,Safari,False,2.19,2.07,4.54,22.2,Friday,Evening,True
user_1879,1,0,False,0.15,Firefox,False,1.41,0.68,1.09,55.79,Thursday,Afternoon,False
user_1700,4,1,False,0.56,Chrome,False,2.49,1.69,4.46,21.52,Sunday,Evening,True
user_968,5,2,False,0.46,Firefox,False,0.25,0.15,1.67,63.52,Thursday,Afternoon,False
user_1426,3,0,False,0.26,Edge,False,0.8,0.08,1.65,46.75,Wednesday,Night,False
user_1703,3,0,False,0.21,Firefox,False,1.58,0.04,1.15,55.29,Wednesday,Afternoon,False
user_285,4,2,True,0.15,Chrome,False,0.79,0.32,0.65,57.31,Wednesday,Morning,False
user_1555,8,2,True,0.65,Edge,False,3.28,1.48,3.11,27.76,Tuesday,Morning,True
user_1445,2,2,False,0.29,Chrome,False,0.92,0.62,0.89,63.27,Saturday,Morning,False
user_961,5,2,False,0.16,Chrome,False,1.92,0.52,1.33,77.66,Wednesday,Afternoon,False
user_919,7,1,False,0.58,Chrome,False,3.9,1.77,3.84,34.41,Saturday,Morning,True
user_1261,4,1,False,0.99,Chrome,False,4.54,2.05,2.97,25.71,Sunday,Morning,True
user_11,1,1,True,0.47,Chrome,False,1.07,0.82,1.44,40.01,Wednesday,Night,False
user_1856,3,2,True,0.45,Firefox,False,1.99,0.3,0.99,47.31,Saturday,Afternoon,False
user_163,1,2,False,0.15,Edge,False,1.05,0.27,1.74,40.26,Friday,Afternoon,False
user_39,1,1,True,0.08,Chrome,False,0.73,0.38,1.71,66.13,Monday,Night,False
user_525,5,4,False,0.99,Edge,False,2.17,1.09,2.61,16.99,Wednesday,Night,True
user_442,3,0,False,0.5,Chrome,False,0.69,0.53,0.85,41.9,Saturday,Afternoon,False
user_1711,5,0,False,0.34,Chrome,False,0.51,0.15,1.02,63.91,Monday,Morning,False
user_307,1,1,False,0.14,Chrome,False,0.98,0.1,1.09,60.59,Monday,Morning,False
user_1124,4,2,True,0.36,Safari,False,0.95,0.62,1.39,74.44,Thursday,Night,False
user_1926,5,0,False,0.02,Chrome,False,1.88,0.87,1.27,62.61,Thursday,Evening,False
user_1490,4,2,False,0.38,Edge,False,1.5,0.52,1.43,55.78,Tuesday,Evening,False
user_1247,4,2,False,0.5,Edge,False,0.85,0.62,1.01,41.15,Saturday,Evening,False
user_1081,6,3,True,0.86,Chrome,False,3.55,2.68,4.19,21.08,Monday,Afternoon,True
user_867,6,2,False,0.67,Chrome,False,2.17,2.75,2.87,18.71,Monday,Night,True
user_228,1,2,False,0.37,Chrome,True,1.95,0.61,1.22,69.66,Wednesday,Night,False
user_1590,6,3,True,0.73,Chrome,False,4.08,2.69,3.07,16.98,Tuesday,Morning,True
user_591,5,0,True,0.24,Edge,False,0.75,0.7,1.85,52.81,Saturday,Evening,False
user_487,5,0,False,0.1,Edge,False,1.99,0.2,0.64,43.02,Monday,Evening,False
user_617,4,4,True,0.94,Edge,False,3.12,2.49,3.47,14.61,Friday,Afternoon,True
user_250,5,2,False,0.03,Safari,False,1.06,0.8,0.82,61.09,Tuesday,Afternoon,False
user_98,5,1,False,0.1,Edge,False,1.94,0.98,0.7,44.16,Thursday,Afternoon,False
user_489,3,3,False,0.85,Chrome,False,2.87,2.2,2.49,26.46,Monday,Night,True
user_860,9,4,False,0.98,Edge,False,2.44,1.29,2.5,11.37,Monday,Afternoon,True
user_1309,3,3,False,0.83,Chrome,False,4.5,1.68,2.52,26.55,Saturday,Evening,True
user_1626,5,1,True,0.19,Firefox,False,0.66,0.06,1.28,72.7,Saturday,Night,False
user_1276,4,1,True,0.21,Chrome,False,1.55,0.07,1.86,51.27,Saturday,Evening,False
user_937,6,1,False,0.8,Firefox,False,4.57,2.81,4.55,34.74,Thursday,Evening,True
user_129,5,1,False,0.16,Chrome,False,0.03,0.7,1.93,68.25,Saturday,Evening,False
user_228,3,0,False,0.17,Chrome,False,1.76,0.98,1.09,75.46,Wednesday,Afternoon,False
user_1714,5,2,False,0.13,Firefox,False,1.12,0.94,1.72,46.25,Sunday,Night,False
user_1854,4,2,True,0.37,Firefox,False,0.85,0.97,1.34,50.16,Thursday,Afternoon,False
user_1024,4,1,False,0.17,Firefox,False,1.21,0.62,1.77,46.8,Friday,Night,False
user_1223,5,1,True,0.13,Chrome,False,0.16,0.82,1.36,41.27,Wednesday,Night,False
user_1098,2,2,False,0.44,Edge,False,1.24,0.79,1.83,58.73,Monday,Afternoon,False
user_34,4,2,True,0.12,Chrome,False,0.33,0.28,1.61,59.1,Thursday,Morning,False
user_1295,2,2,False,0.31,Chrome,True,0.89,0.95,0.7,70.69,Sunday,Night,False
user_1056,8,1,True,0.81,Edge,False,4.14,2.05,2.82,35.63,Wednesday,Evening,True
user_1178,8,3,False,0.85,Firefox,False,2.67,1.62,4.1,16.73,Thursday,Night,True
user_496,3,0,False,0.05,Firefox,False,0.08,0.83,1.24,53.87,Wednesday,Afternoon,False
user_1472,4,4,False,0.98,Safari,False,2.02,1.59,2.84,36.7,Monday,Morning,True
user_295,1,2,False,0.02,Chrome,False,1.3,0.96,1.0,48.51,Sunday,Evening,False
user_597,1,1,False,0.02,Firefox,False,1.64,0.3,1.72,57.02,Monday,Morning,False
user_880,4,2,False,0.48,Chrome,False,1.42,0.73,0.93,51.91,Tuesday,Night,False
user_4,8,1,False,0.93,Edge,False,2.97,2.03,3.33,20.17,Wednesday,Morning,True
user_1260,3,2,False,0.86,Safari,False,3.14,1.37,4.28,16.2,Wednesday,Morning,True
user_723,1,1,False,0.14,Firefox,False,1.86,0.55,1.24,57.39,Friday,Morning,False
user_493,3,2,False,0.54,Chrome,False,4.68,1.07,4.44,26.85,Wednesday,Morning,True
user_1169,4,0,False,0.28,Firefox,False,1.14,0.24,0.72,54.96,Thursday,Morning,False
user_854,1,1,False,0.05,Safari,False,1.56,0.79,0.88,61.17,Friday,Morning,False
user_384,5,2,True,0.15,Safari,True,1.49,0.23,1.0,41.43,Monday,Morning,False
user_1361,7,4,False,0.54,Edge,False,4.74,2.46,4.49,32.38,Wednesday,Night,True
user_1369,2,2,False,0.2,Chrome,False,1.09,0.28,0.83,61.1,Saturday,Night,False
user_176,6,2,False,0.66,Chrome,False,4.56,1.77,2.18,21.23,Sunday,Morning,True
user_1073,4,1,False,0.15,Chrome,False,1.81,0.11,1.16,77.28,Thursday,Night,False
user_1997,5,2,False,0.19,Chrome,False,0.91,1.0,1.42,71.46,Friday,Afternoon,False
user_739,4,2,False,0.03,Chrome,False,1.93,0.63,0.73,46.9,Saturday,Night,False
user_139,5,5,False,0.71,Chrome,False,2.56,1.01,4.16,22.77,Friday,Evening,True
user_1953,1,1,True,0.32,Chrome,False,0.44,0.21,1.11,79.67,Monday,Evening,False
user_1078,5,0,False,0.23,Chrome,False,0.21,0.53,0.65,71.62,Tuesday,Morning,False
user_1115,2,0,False,0.32,Other,False,1.24,0.88,1.17,44.89,Saturday,Evening,False
user_1040,6,3,False,0.5,Safari,False,2.72,1.53,2.72,15.84,Saturday,Afternoon,True
user_1611,5,2,False,0.47,Firefox,True,0.8,0.81,1.78,68.12,Monday,Evening,False
user_1040,5,5,False,0.7,Edge,True,2.24,2.07,2.94,16.76,Tuesday,Evening,True
user_1135,8,3,False,0.75,Safari,False,3.35,1.19,3.01,25.21,Wednesday,Morning,True
user_42,3,2,True,0.88,Edge,False,4.25,1.77,4.7,15.32,Sunday,Evening,True
user_800,8,4,True,0.6,Firefox,False,3.76,1.74,2.24,20.85,Thursday,Evening,True
user_1789,5,0,False,0.19,Chrome,False,1.59,0.32,1.25,64.96,Wednesday,Evening,False
user_963,2,1,True,0.12,Safari,False,1.22,0.88,1.73,64.06,Friday,Morning,False
user_90,5,0,False,0.36,Firefox,False,0.1,0.77,1.03,75.59,Saturday,Night,False
user_1302,9,4,False,0.71,Firefox,False,3.75,1.29,4.1,14.35,Friday,Evening,True
user_793,3,0,False,0.25,Edge,False,0.54,0.79,0.9,69.32,Thursday,Evening,False
user_765,7,4,False,0.87,Chrome,False,2.05,2.44,3.85,30.83,Sunday,Morning,True
user_520,4,0,False,0.22,Firefox,False,0.23,0.78,1.58,66.23,Wednesday,Morning,False
user_1531,2,0,False,0.4,Firefox,False,0.45,0.92,0.79,71.8,Thursday,Morning,False
user_34,5,0,False,0.37,Chrome,False,1.65,0.11,1.75,65.58,Monday,Morning,False
user_732,5,1,False,0.07,Chrome,False,1.19,0.15,1.64,48.73,Thursday,Afternoon,False
user_1615,1,2,False,0.29,Chrome,False,0.3,0.49,0.71,57.48,Thursday,Afternoon,False
user_139,3,2,False,0.88,Edge,False,2.88,1.98,2.33,24.15,Thursday,Night,True
user_707,3,1,False,0.28,Chrome,False,0.89,0.99,1.03,65.78,Tuesday,Afternoon,False
user_494,6,3,False,0.66,Firefox,False,4.12,1.14,4.27,26.41,Monday,Evening,True
user_1502,3,2,False,0.4,Edge,False,1.91,0.49,1.51,72.96,Thursday,Morning,False
user_1346,2,2,False,0.21,Other,False,1.08,0.1,0.98,61.1,Friday,Morning,False
user_1287,5,1,False,0.07,Chrome,False,0.13,0.46,1.41,56.87,Saturday,Evening,False
user_213,8,5,False,0.66,Safari,False,2.41,1.4,2.93,27.71,Friday,Morning,True
user_1581,3,0,True,0.25,Chrome,True,0.71,0.43,1.71,43.55,Saturday,Night,False
user_1192,4,1,False,0.19,Edge,False,1.27,0.52,1.73,75.22,Tuesday,Afternoon,False
user_1506,1,2,False,0.29,Firefox,False,0.18,0.1,1.85,65.21,Friday,Morning,False
user_1550,8,5,True,0.87,Firefox,True,3.44,2.12,3.79,22.3,Tuesday,Evening,True
user_681,6,2,False,0.87,Other,True,4.37,2.42,2.71,29.02,Saturday,Night,True
user_274,3,1,True,0.65,Chrome,False,2.39,2.17,2.27,24.72,Thursday,Morning,True
user_91,7,1,True,0.77,Chrome,False,3.18,2.47,4.76,17.55,Tuesday,Morning,True
user_722,3,0,False,0.43,Safari,False,0.3,0.88,0.56,72.29,Monday,Afternoon,False
user_1119,5,4,False,0.8,Chrome,False,3.34,1.2,4.18,39.07,Sunday,Night,True
user_694,3,1,False,0.37,Chrome,False,1.3,0.56,1.04,65.66,Friday,Morning,False
user_1667,4,0,False,0.3,Edge,False,0.73,0.82,1.72,73.95,Wednesday,Morning,False
user_1317,3,5,False,0.51,Chrome,False,3.43,1.84,3.33,11.36,Wednesday,Morning,True
user_359,5,1,False,0.18,Chrome,False,1.9,0.11,0.55,64.32,Tuesday,Morning,False
user_1701,3,0,False,0.28,Firefox,False,1.49,0.5,1.19,65.58,Sunday,Night,False
user_1596,3,1,False,0.24,Edge,False,1.05,0.34,0.66,78.33,Thursday,Morning,False
user_1403,6,4,False,0.53,Edge,False,4.17,1.29,2.71,27.18,Monday,Afternoon,True
user_952,8,4,False,0.96,Chrome,False,4.92,2.98,3.95,13.81,Thursday,Morning,True
user_1425,3,0,False,0.34,Firefox,False,1.3,0.88,1.07,63.6,Wednesday,Evening,False
user_981,3,0,True,0.24,Chrome,False,1.77,0.95,1.93,67.96,Monday,Morning,False
user_1294,4,0,False,0.14,Safari,False,0.13,0.6,0.69,71.86,Friday,Night,False
user_374,4,1,False,0.19,Edge,False,1.94,0.74,0.52,75.2,Saturday,Afternoon,False
user_1662,1,2,False,0.14,Chrome,False,0.65,0.24,1.41,76.02,Monday,Night,False
user_277,2,2,False,0.17,Firefox,False,1.28,0.18,0.74,56.49,Monday,Evening,False
user_130,1,1,False,0.25,Edge,False,1.6,0.63,1.68,67.87,Saturday,Afternoon,False
user_1467,3,1,False,0.99,Chrome,False,3.11,2.48,2.88,27.24,Saturday,Evening,True
user_1590,7,1,False,0.69,Firefox,False,4.29,2.48,4.49,35.24,Thursday,Night,True
user_1933,8,4,False,0.7,Edge,False,4.49,1.57,2.56,39.16,Sunday,Night,True
user_938,1,2,False,0.37,Chrome,False,0.86,0.02,0.85,51.39,Sunday,Evening,False
user_76,1,0,False,0.43,Chrome,True,0.26,0.18,0.75,63.44,Wednesday,Afternoon,False
user_601,4,3,True,0.63,Chrome,True,3.38,1.42,4.12,18.53,Saturday,Afternoon,True
user_413,1,1,False,0.3,Chrome,False,1.25,0.85,0.84,72.69,Friday,Night,False
user_90,4,1,False,0.4,Chrome,True,1.91,0.37,1.06,69.73,Thursday,Night,False
user_1621,2,1,False,0.12,Chrome,False,1.58,0.72,1.79,40.38,Tuesday,Afternoon,False
user_409,5,5,False,0.53,Firefox,False,4.63,2.26,2.68,24.06,Sunday,Afternoon,True
user_1815,4,1,False,0.25,Chrome,True,1.28,0.85,2.0,47.31,Wednesday,Night,False
user_86,7,5,False,0.7,Firefox,False,3.43,1.21,2.02,11.65,Saturday,Afternoon,True
user_647,3,4,False,0.71,Chrome,False,3.44,2.31,2.57,26.01,Saturday,Night,True
user_1912,3,1,False,0.04,Firefox,False,1.06,0.94,1.36,76.95,Friday,Afternoon,False
user_636,6,2,False,0.81,Edge,False,2.26,1.67,3.19,37.29,Tuesday,Morning,True
user_1056,4,5,False,0.51,Firefox,True,2.32,1.42,3.11,34.26,Thursday,Night,True
user_816,1,2,False,0.33,Chrome,False,0.33,0.05,1.09,74.15,Tuesday,Night,False
user_1670,7,2,False,0.51,Chrome,False,4.3,2.42,4.21,13.14,Monday,Morning,True
user_1113,7,3,False,0.7,Chrome,False,3.72,1.86,2.79,32.83,Monday,Night,True
user_970,6,4,True,0.88,Chrome,True,2.23,2.92,2.74,10.27,Thursday,Morning,True
user_519,4,1,False,0.13,Other,False,0.61,0.04,0.72,67.98,Wednesday,Morning,False
user_75,1,0,False,0.09,Chrome,False,1.31,0.14,1.24,46.11,Monday,Evening,False
user_1543,5,0,False,0.15,Safari,False,1.09,0.73,1.43,70.42,Friday,Evening,False
user_1325,4,0,False,0.28,Safari,False,1.94,0.36,0.71,55.94,Saturday,Evening,False
user_392,8,3,False,0.51,Chrome,False,4.96,1.59,4.69,19.14,Tuesday,Evening,True
user_586,4,5,True,0.84,Safari,False,3.74,2.35,3.87,29.99,Monday,Afternoon,True
user_732,3,1,False,0.43,Chrome,False,0.4,0.79,1.04,78.26,Friday,Afternoon,False
user_1766,3,1,False,0.47,Edge,True,1.15,0.48,0.66,73.58,Thursday,Night,False
user_1600,3,0,False,0.34,Chrome,False,0.39,0.22,1.88,68.63,Saturday,Morning,False
user_98,3,0,True,0.35,Chrome,False,1.8,0.13,0.9,76.77,Tuesday,Evening,False
user_1774,1,0,False,0.23,Firefox,True,1.65,0.45,1.08,49.59,Friday,Morning,False
user_1343,7,4,False,0.77,Firefox,False,4.85,1.55,2.05,12.29,Wednesday,Afternoon,True
user_680,4,2,True,0.41,Chrome,False,1.5,0.19,0.55,74.09,Tuesday,Evening,False
user_560,2,1,False,0.21,Safari,False,1.63,0.87,1.96,70.53,Tuesday,Evening,False
user_255,4,0,False,0.31,Edge,False,1.58,0.73,0.86,57.43,Sunday,Morning,False
user_1638,4,1,True,0.17,Chrome,False,0.61,0.05,1.06,68.86,Thursday,Afternoon,False
user_754,3,1,False,0.45,Chrome,False,0.64,0.43,1.57,40.52,Tuesday,Morning,False
user_895,5,0,False,0.02,Firefox,False,1.93,0.97,1.07,63.59,Thursday,Night,False
user_1822,3,4,False,0.78,Chrome,False,4.38,2.46,2.23,33.89,Thursday,Afternoon,True
user_820,1,2,False,0.06,Chrome,False,0.33,0.91,1.05,66.82,Monday,Morning,False
user_1523,5,5,False,0.88,Firefox,False,4.67,2.25,4.97,34.58,Monday,Morning,True
user_901,7,1,False,0.6,Chrome,False,3.56,2.34,4.4,16.83,Wednesday,Morning,True
user_1833,4,0,False,0.18,Firefox,False,1.71,0.17,1.23,69.36,Sunday,Morning,False
user_1959,6,5,False,0.9,Other,False,4.07,1.53,2.2,10.43,Thursday,Morning,True
user_792,4,2,False,0.18,Chrome,False,0.58,0.66,0.65,62.43,Wednesday,Evening,False
user_695,5,1,True,0.86,Edge,False,4.05,2.72,3.44,22.9,Wednesday,Morning,True
user_1995,9,5,False,0.54,Safari,False,4.36,2.32,3.54,12.69,Tuesday,Morning,True
user_383,5,1,False,0.39,Firefox,False,0.3,0.35,0.56,68.78,Tuesday,Night,False
user_1017,5,1,False,0.43,Firefox,False,1.95,0.83,0.7,76.87,Friday,Morning,False
user_1418,5,1,False,0.33,Chrome,False,1.1,0.81,1.3,54.1,Tuesday,Morning,False
user_1019,2,1,True,0.26,Edge,False,0.9,0.32,0.66,56.68,Thursday,Night,False
user_753,4,1,True,0.35,Chrome,False,1.38,0.78,0.86,50.28,Wednesday,Evening,False
user_1893,4,1,False,0.34,Edge,False,0.73,0.43,1.08,78.4,Sunday,Evening,False
user_1633,5,2,False,0.81,Chrome,False,4.3,2.01,4.56,32.53,Monday,Evening,True
user_1064,3,0,False,0.44,Edge,True,0.13,0.63,0.72,60.16,Saturday,Morning,False
